Name,Cuisine,Location,Price,Vegan/Meat,Country,Latitude,Longitude,Address,PostalCode
Nalati Restaurant & Events,"Chinese, Fusion, Local, Cafe, Burgers",Raffles Place,$$$,Meat,Singapore,1.2835417,103.8514602,"Raffles Place, Marina Boulevard, Downtown Central, Downtown Core, Singapore, Central, 049247, Singapore",49247
Namaste Curry House,Indian,Thomson,$$,Meat,Singapore,1.3777158,103.8295243,"Thomson, Singapore, Central, 579528, Singapore",579528
Nami Korean Grill House by Hanjip,Korean,Bukit Timah,$$$,Meat,Singapore,1.3546901,103.7763724,"Bukit Timah Hill, Northwest, 589333, Singapore",589333
Nanami Izakaya,Japanese,Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Nanbantei Japanese Restaurant (Chinatown Point),"Japanese, Vegetarian Friendly",Chinatown,$$$,Vegan,Singapore,1.2829435,103.8441517,"Chinatown, Trengganu Street, Chinatown, Outram, Singapore, Central, 058469, Singapore",58469
Nanbantei Japanese Restaurant (Far East Plaza),"Japanese, Vegetarian Friendly",Orchard,$$$,Vegan,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Nanjing Impressions,"Chinese, Dim Sum",Dhoby Ghaut,$$,Meat,Singapore,1.29962185,103.8454469,"Dhoby Ghaut, Orchard Road, Museum, Singapore, Central, 238838, Singapore",238838
Napoleon Wine Bistro,"Bar, Modern European, French",Raffles Place,$$,Meat,Singapore,1.2835417,103.8514602,"Raffles Place, Marina Boulevard, Downtown Central, Downtown Core, Singapore, Central, 049247, Singapore",49247
Napoleon Wine Bistro,"Bar, Modern European, French",Tanjong Pagar,$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Napoleon Wine Bistro,"Bar, Modern European, French",Club Street,$$,Meat,Singapore,1.282692,103.8469838,"Club Street, Chinatown, Outram, Singapore, Central, 069247, Singapore",69247
Napoleon Wine Bistro,"Bar, Modern European, French",Telok Ayer,$$,Meat,Singapore,1.28233605,103.848291,"Telok Ayer, 7, Cross Street, Chinatown, Outram, Singapore, Central, 048424, Singapore",48424
Napolizz Pizza @ Anson,Italian,Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Napolizz Pizza @ GrandStand,"Bar, Italian",Bukit Timah,$$,Meat,Singapore,1.3546901,103.7763724,"Bukit Timah Hill, Northwest, 589333, Singapore",589333
Napolizz Pizza @ Limbang,Italian,Choa Chu Kang,$$$,Meat,Singapore,1.3853167,103.744325,"Choa Chu Kang, 10, Choa Chu Kang Avenue 4, Peng Siang, Choa Chu Kang, Singapore, Southwest, 689810, Singapore",689810
Nassim Hill Bakery Bistro Bar,"American, Seafood, All-Day Breakfast, Cafe, Burgers",Tanglin,$$$,Meat,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
National Kitchen by Violet Oon (National Gallery),"Vegetarian Friendly, Local, Peranakan, High Tea",City Hall,$$$,Vegan,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
Native Kitchen,"International, Local",Sentosa,$$,Meat,Singapore,1.24894585,103.8343056,"Sentosa, Southwest, Singapore",
Natureland Café,"Bar, Cafe, Coffee, Small Bites",Changi,$$,Meat,Singapore,1.3539247,103.9746973,"Changi, Southeast, Singapore",
Nemesis,"American, Vegetarian Friendly",Duxton,$$,Vegan,Singapore,1.27676955,103.8413183,"The Pinnacle@Duxton, Outram, Singapore, Central, Singapore",
Neon Pigeon,Japanese,Boat Quay,$$$,Meat,Singapore,1.2884676,103.849337,"Boat Quay, Clarke Quay, Singapore River, Singapore, Central, 049866, Singapore",49866
Nest,"French, International, Asian",Bugis,$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Nest Private Dining at One Farrer Hotel,Fusion,Little India,$$$$,Meat,Singapore,1.30684265,103.8492736,"Little India, Kerbau Road, Little India, Rochor, Singapore, Central, 219178, Singapore",219178
New Fut Kai Vegetarian 新佛界素食,"Chinese, Fusion, Vegetarian",Jalan Besar,$$$,Vegan,Singapore,1.3064665,103.8559981,"Jalan Besar, Little India, Rochor, Singapore, Central, 208828, Singapore",208828
"New Harbour Cafe & Bar, The",Western,Tanjong Pagar,$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Ni Pang Zi Grilled Fish,"Chinese, Steamboat, BBQ",Boat Quay,$$,Meat,Singapore,1.2884676,103.849337,"Boat Quay, Clarke Quay, Singapore River, Singapore, Central, 049866, Singapore",49866
Nightshift Bistro & Bar,"Bar, Asian, Western",Bugis,$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Nijuuichi Duxton Hill,"Japanese, Omakase",Duxton,$$$,Meat,Singapore,1.27676955,103.8413183,"The Pinnacle@Duxton, Outram, Singapore, Central, Singapore",
Niku Katsumata,Japanese,Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Niku Katsumata,Japanese,Duxton,$$$,Meat,Singapore,1.27676955,103.8413183,"The Pinnacle@Duxton, Outram, Singapore, Central, Singapore",
Nipong Naepong 313@Somerset,"Korean, Fusion",Orchard,$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
No Style by Katanashi,Bar,Telok Ayer,$$$,Meat,Singapore,1.28233605,103.848291,"Telok Ayer, 7, Cross Street, Chinatown, Outram, Singapore, Central, 048424, Singapore",48424
Nobu Singapore,"Japanese, Fusion, Seafood, Peruvian",Orchard,$$$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Noir - Boeuf The Cellar,"Bar, French, International",Telok Ayer,$$$$,Meat,Singapore,1.28233605,103.848291,"Telok Ayer, 7, Cross Street, Chinatown, Outram, Singapore, Central, 048424, Singapore",48424
Noka,"Japanese, Vegetarian Friendly",City Hall,$$$,Vegan,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
Non Resident,"Bar, Buffet, Italian, Fusion, All-Day Breakfast, Vegetarian Friendly, Local, Cafe, Burgers, Asian, Healthy Eats, Western, Juice, Coffee, Small Bites",Bugis,$$,Vegan,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Nonbei IZAKAYA,Japanese,Chinatown,$$,Meat,Singapore,1.2829435,103.8441517,"Chinatown, Trengganu Street, Chinatown, Outram, Singapore, Central, 058469, Singapore",58469
Noosh Noodle Bar and Grill,"Fusion, Local, Cafe, Muslim-Owned",Promenade,$$,Meat,Singapore,1.29267315,103.8610155,"Promenade, Temasek Avenue, Suntec City, Downtown Core, Singapore, Central, 038986, Singapore",38986
Noosh Noodle Bar and Grill,"Fusion, Local, Cafe, Muslim-Owned",Esplanade,$$,Meat,Singapore,1.29348725,103.8553908,"Esplanade, 90, Bras Basah Road, Suntec City, Downtown Core, Singapore, Central, 189562, Singapore",189562
Noosh Noodle Bar and Grill,"Fusion, Local, Cafe, Muslim-Owned",Marina Central,$$,Meat,Singapore,1.2894104,103.8631253,"Singapore Flyer, Raffles Avenue, Marina Centre, Downtown Core, Singapore, Central, 039799, Singapore",39799
NOX - Dine in the Dark,Modern European,Club Street,$$$$,Meat,Singapore,1.282692,103.8469838,"Club Street, Chinatown, Outram, Singapore, Central, 069247, Singapore",69247
Nozomi @ Forum The Shopping Mall,Japanese,Orchard,$$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Nozomi @ Millenia Walk,Japanese,Promenade,$$$$,Meat,Singapore,1.29267315,103.8610155,"Promenade, Temasek Avenue, Suntec City, Downtown Core, Singapore, Central, 038986, Singapore",38986
Nozomi @ The Star Vista,Japanese,Buona Vista,$$$,Meat,Singapore,1.30660965,103.790751,"Buona Vista, North Buona Vista Road, Rochester Hill, Queenstown, Singapore, Southwest, 139350, Singapore",139350
NUMB,"Chinese, Sichuan",Marina Bay,$$$,Meat,Singapore,1.27546735,103.8547733,"Marina Bay, Commerce Street, Downtown Central, Downtown Core, Singapore, Central, 018990, Singapore",18990
Nuodle (Alexandra Retail Centre),"Chinese, Halal Certified",Queenstown,$$,Meat,Singapore,1.2946226,103.8060366,"Queenstown, 301, Commonwealth Avenue, Queenstown, Singapore, Central, 149729, Singapore",149729
Nuodle (City Gate),"Chinese, Halal Certified",Bugis,$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Nuodle (Compass One),"Chinese, Halal Certified",Sengkang,$$,Meat,Singapore,1.39192365,103.8954909,"Sengkang, Sengkang Square, Compassvale, Seng Kang, Singapore, Northeast, 544706, Singapore",544706
Nuodle (Harbourfront Centre),"Chinese, Halal Certified",Harbourfront,$$,Meat,Singapore,1.265362,103.8215518,"HarbourFront, Telok Blangah Road, Bukit Merah, Singapore, Central, 098867, Singapore",98867
Nuodle (Marina Bay Link Mall),"Chinese, Halal Certified",Marina Bay,$$,Meat,Singapore,1.27546735,103.8547733,"Marina Bay, Commerce Street, Downtown Central, Downtown Core, Singapore, Central, 018990, Singapore",18990
Nuodle (Marina One),"Chinese, Halal Certified",Marina Bay,$$,Meat,Singapore,1.27546735,103.8547733,"Marina Bay, Commerce Street, Downtown Central, Downtown Core, Singapore, Central, 018990, Singapore",18990
Nuodle (Our Tampines Hub),"Chinese, Halal Certified",Tampines,$$,Meat,Singapore,1.3546528,103.9435712,"Tampines, Northeast, Singapore",
Nuodle (Singpost Centre),"Chinese, Halal Certified",Paya Lebar,$$,Meat,Singapore,1.3174795,103.8923525,"Paya Lebar, Tanjong Katong Road, Geylang, Singapore, Southeast, 400845, Singapore",400845
Nuodle (Woods Square),"Chinese, Halal Certified",Woodlands,$$,Meat,Singapore,1.436897,103.786216,"Woodlands, Northwest, Singapore",
Nusa Indonesian Grill,"Indonesian, Asian",Fullerton,$$$,Meat,Singapore,1.28620185,103.8530726,"The Fullerton Hotel, 1, Fullerton Square, Golden Shoe, Downtown Core, Singapore, Central, 049178, Singapore",49178
Nutmeg & Clove,Bar,Bugis,$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Nuvo Bar,"American, Bar, Chinese, Italian, Australian, Fusion, Seafood, British, Local, Southeast Asian, Caribbean, Cajun, Cafe, Modern Asian, BBQ, Desserts",Bedok,$$,Meat,Singapore,1.3239765,103.930216,"Bedok, 315, New Upper Changi Road, Bedok, Singapore, Southeast, 467347, Singapore",467347
NY Café ニューユーカフェ,"Japanese, Italian, Fusion, All-Day Breakfast, Vegetarian Friendly, Cafe, Burgers, Vegan Friendly, Desserts, Asian, Healthy Eats, Omakase, Juice, Coffee, Small Bites",Thomson,$$,Vegan,Singapore,1.3777158,103.8295243,"Thomson, Singapore, Central, 579528, Singapore",579528
OB Town,"Bar, Korean",Tanjong Pagar,$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Ocean Restaurant,Modern European,Sentosa,$$$$,Meat,Singapore,1.24894585,103.8343056,"Sentosa, Southwest, Singapore",
Oche Riverside Point,"Bar, Modern European, Italian, International, Seafood, Vegetarian Friendly, Burgers, Modern Asian, Vegetarian, Vegan Friendly, Desserts, Healthy Eats, Western, Small Bites",Clarke Quay,$$$,Vegan,Singapore,1.2887582,103.8466978,"Clarke Quay, 6, Eu Tong Sen Street, Clarke Quay, Singapore River, Singapore, Central, 059817, Singapore",59817
Officers' Mess Polo Bar,"Bar, Steakhouse",Tanjong Pagar,$$$$,Meat,Singapore,1.27660565,103.8457793,"Tanjong Pagar, 120, Maxwell Road, Shenton Way, Downtown Core, Singapore, Central, 069115, Singapore",69115
Offshore Bar & Grill,"Buffet, International, Seafood, Steamboat, BBQ",Changi,$$$$,Meat,Singapore,1.3539247,103.9746973,"Changi, Southeast, Singapore",
Ohayo Mamasan,"Bar, Japanese, Fusion",Orchard,$$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Oishii Bar,"Japanese, Seafood, Vegetarian Friendly",Telok Ayer,$$,Vegan,Singapore,1.28233605,103.848291,"Telok Ayer, 7, Cross Street, Chinatown, Outram, Singapore, Central, 048424, Singapore",48424
Ola Beach Club,"Bar, Vegetarian Friendly",Sentosa,$$$,Vegan,Singapore,1.24894585,103.8343056,"Sentosa, Southwest, Singapore",
Old Hen Kitchen,"All-Day Breakfast, Cafe",Little India,$$,Meat,Singapore,1.30684265,103.8492736,"Little India, Kerbau Road, Little India, Rochor, Singapore, Central, 219178, Singapore",219178
Old School Delights (Esplanade),"Vegetarian Friendly, Local, Cafe",Esplanade,$$,Vegan,Singapore,1.29348725,103.8553908,"Esplanade, 90, Bras Basah Road, Suntec City, Downtown Core, Singapore, Central, 189562, Singapore",189562
Old School Delights (Esplanade),"Vegetarian Friendly, Local, Cafe",Marina Central,$$,Vegan,Singapore,1.2894104,103.8631253,"Singapore Flyer, Raffles Avenue, Marina Centre, Downtown Core, Singapore, Central, 039799, Singapore",39799
Olibier Rooftop Bar,"Bar, Fusion, Vegetarian Friendly",Jalan Besar,$$,Vegan,Singapore,1.3064665,103.8559981,"Jalan Besar, Little India, Rochor, Singapore, Central, 208828, Singapore",208828
Olive Mediterranean & Middle Eastern,"Fusion, Middle Eastern, Greek, Vegetarian Friendly, Mexican, BBQ",Tai Seng,$$,Vegan,Singapore,1.3353828,103.8883061,"Tai Seng, 33, Upper Paya Lebar Road, Tai Seng, Singapore, Southeast, 534803, Singapore",534803
Olivia Restaurant & Lounge,"Spanish, International, Mediterranean",Chinatown,$$$$,Meat,Singapore,1.2829435,103.8441517,"Chinatown, Trengganu Street, Chinatown, Outram, Singapore, Central, 058469, Singapore",58469
Olivia Restaurant & Lounge,"Spanish, International, Mediterranean",Keong Saik,$$$$,Meat,Singapore,1.3120964,103.7971925,"Keong Saik, 44, Jalan Merah Saga, Bukit Timah, Singapore, Northwest, 278116, Singapore",278116
Omar Shariff Authentic Indian Cuisine,Indian,Bukit Timah,$$,Meat,Singapore,1.3546901,103.7763724,"Bukit Timah Hill, Northwest, 589333, Singapore",589333
Omu Nomu Craft Sake & Raw Bar,Japanese,Bugis,$$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
One-Ninety,"Buffet, International, Vegetarian Friendly, Local",Orchard,$$$,Vegan,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
One-Ninety,"Buffet, International, Vegetarian Friendly, Local",Tanglin,$$$,Vegan,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
One-Ninety Bar,"Bar, International, Vegetarian Friendly, High Tea",Orchard,$$$,Vegan,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
One-Ninety Bar,"Bar, International, Vegetarian Friendly, High Tea",Tanglin,$$$,Vegan,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
OOTB @ GR.ID,"American, Bar, Cafe, Burgers, Western",Dhoby Ghaut,$$,Meat,Singapore,1.29962185,103.8454469,"Dhoby Ghaut, Orchard Road, Museum, Singapore, Central, 238838, Singapore",238838
Ootori Club,"Bar, Japanese, Seafood",Bugis,$$$,Meat,Singapore,1.299966,103.8552892,"Bugis, Tan Quee Lan Street, Bugis, Downtown Core, Singapore, Central, 188749, Singapore",188749
Open Farm Community @ Dempsey,"Modern European, Fusion, British, Vegetarian Friendly, Local, Cafe",Dempsey,$$$,Vegan,Singapore,1.3045037,103.8100574,"Dempsey Hill, Tanglin, Singapore, Central, Singapore",
OPIO Kitchen & Bar,"Bar, Modern Asian",Telok Blangah,$$$,Meat,Singapore,1.27102005,103.8096948,"Telok Blangah, 463, Telok Blangah Road, Bukit Merah, Singapore, Southwest, 109028, Singapore",109028
OPIO Kitchen & Bar,"Bar, Modern Asian",Queenstown,$$$,Meat,Singapore,1.2946226,103.8060366,"Queenstown, 301, Commonwealth Avenue, Queenstown, Singapore, Central, 149729, Singapore",149729
Opus Bar & Grill,"Bar, International, Seafood, Steakhouse, Vegetarian Friendly",Orchard,$$$,Vegan,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Opus Bar & Grill,"Bar, International, Seafood, Steakhouse, Vegetarian Friendly",Tanglin,$$$,Vegan,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
Orange & Teal (Marina Square),"Cafe, Burgers, Desserts, Western, Coffee",Esplanade,$$$,Meat,Singapore,1.29348725,103.8553908,"Esplanade, 90, Bras Basah Road, Suntec City, Downtown Core, Singapore, Central, 189562, Singapore",189562
Orange & Teal (Rochester),"American, Bar, French, Italian, Australian, Fusion, International, Seafood, British, Vegetarian Friendly, Cafe, Modern Asian",Buona Vista,$$,Vegan,Singapore,1.30660965,103.790751,"Buona Vista, North Buona Vista Road, Rochester Hill, Queenstown, Singapore, Southwest, 139350, Singapore",139350
"Orchard Cafe, The","Buffet, International, Cafe",Orchard,$$$$,Meat,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Origin Grill,"Bar, Modern European, Australian, International, Seafood, Steakhouse, Vegetarian Friendly",Orchard,$$$$,Vegan,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Origin Grill,"Bar, Modern European, Australian, International, Seafood, Steakhouse, Vegetarian Friendly",Tanglin,$$$$,Vegan,Singapore,1.3060443,103.8152804,"Tanglin, Singapore, Central, Singapore",
Original Botak Jones Kampong Ampat,American,Tai Seng,$$,Meat,Singapore,1.3353828,103.8883061,"Tai Seng, 33, Upper Paya Lebar Road, Tai Seng, Singapore, Southeast, 534803, Singapore",534803
Original Sin,"Italian, Middle Eastern, Greek, Mediterranean",Holland Village,$$$,Meat,Singapore,1.31172195,103.7960797,"Holland Village, 200, Holland Avenue, Bukit Timah, Singapore, Northwest, 278995, Singapore",278995
Original Sin,"Italian, Middle Eastern, Greek, Mediterranean",Buona Vista,$$$,Meat,Singapore,1.30660965,103.790751,"Buona Vista, North Buona Vista Road, Rochester Hill, Queenstown, Singapore, Southwest, 139350, Singapore",139350
Oriole Coffee + Bar,"Fusion, All-Day Breakfast, Vegetarian Friendly, Cafe, Burgers",Orchard,$$,Vegan,Singapore,1.30312075,103.8313759,"Orchard, Orchard Boulevard, Orchard, Singapore, Central, 238801, Singapore",238801
Oscar's,"Buffet, International",City Hall,$$$,Meat,Singapore,1.2930272,103.8526448,"City Hall, Stamford Road, Civic District, Downtown Core, Singapore, Central, 178905, Singapore",178905
Oscar's,"Buffet, International",Marina Bay,$$$,Meat,Singapore,1.27546735,103.8547733,"Marina Bay, Commerce Street, Downtown Central, Downtown Core, Singapore, Central, 018990, Singapore",18990
Oscar's,"Buffet, International",Promenade,$$$,Meat,Singapore,1.29267315,103.8610155,"Promenade, Temasek Avenue, Suntec City, Downtown Core, Singapore, Central, 038986, Singapore",38986
Oscar's,"Buffet, International",Marina Central,$$$,Meat,Singapore,1.2894104,103.8631253,"Singapore Flyer, Raffles Avenue, Marina Centre, Downtown Core, Singapore, Central, 039799, Singapore",39799
